property_id,location,city,state,latitude,longitude,area_sqft,bedrooms,bathrooms,floors,balcony_sqft,year_built,property_type,condition,parking_spaces,amenities_score,nearby_schools_km,nearby_hospital_km,nearby_metro_km,crime_rate,air_quality_index,market_trend_score,price
636,Jamnagar - Sector 16,Jamnagar,Gujarat,22.46217,70.047048,1670,5,1,3,43,2015,Apartment,Good,3,7,4.49,4.49,1.58,6.18,190,62,4623474
637,Navsari - Sector 3,Navsari,Gujarat,20.943909,72.951948,2419,3,1,1,194,2019,Studio,New,1,6,3.94,3.2,2.4,1.3,151,95,7601269
638,Jamnagar - Sector 2,Jamnagar,Gujarat,22.477241,70.063082,4311,5,4,1,135,2003,Penthouse,Good,2,4,4.96,4.73,0.73,9.15,133,93,11909232
639,Junagadh - Sector 19,Junagadh,Gujarat,21.530381,70.449102,597,5,1,3,145,2019,Independent House,New,3,2,3.94,1.1,4.91,6.36,129,59,1815378
640,Gandhinagar - Sector 1,Gandhinagar,Gujarat,23.199377,72.633587,4087,3,1,2,175,2021,Independent House,New,3,6,4.11,3.0,1.91,2.14,121,73,17881318
641,Valsad - Sector 18,Valsad,Gujarat,20.617645,72.930642,1452,3,4,1,29,2005,Penthouse,Good,2,10,4.92,3.95,4.17,7.9,51,60,4234847
642,Godhra - Sector 18,Godhra,Gujarat,22.757008,73.622662,912,4,1,3,169,2021,Row House,New,3,4,1.84,1.63,1.57,1.8,104,72,2441977
643,Junagadh - Sector 16,Junagadh,Gujarat,21.522168,70.471652,1589,4,1,1,53,2020,Farmhouse,New,3,10,2.61,2.65,4.02,2.84,184,66,4891903
644,Vadodara - Sector 13,Vadodara,Gujarat,22.303317,73.170331,4058,2,3,1,77,1996,Studio,Needs Renovation,1,10,2.6,4.18,3.02,5.51,180,73,14212141
645,Mehsana - Sector 3,Mehsana,Gujarat,23.605243,72.38595,2074,5,2,3,120,2018,Row House,New,1,9,3.39,4.85,3.04,4.27,90,66,6386796
646,Mehsana - Sector 15,Mehsana,Gujarat,23.586705,72.379823,1563,5,3,3,112,2022,Villa,New,3,7,0.84,4.28,4.2,8.45,111,93,4272317
647,Nadiad - Sector 2,Nadiad,Gujarat,22.690325,72.865927,2665,1,3,1,134,2025,Row House,New,3,9,1.21,1.29,1.06,1.21,163,75,8380003
648,Navsari - Sector 6,Navsari,Gujarat,20.963734,72.952355,4388,5,1,2,41,2024,Penthouse,New,2,10,4.51,0.63,4.67,5.09,125,59,13104827
649,Porbandar - Sector 7,Porbandar,Gujarat,21.636748,69.613556,1092,1,2,1,191,2025,Farmhouse,New,0,6,4.75,4.29,3.63,2.76,55,99,3412419
650,Morbi - Sector 11,Morbi,Gujarat,22.828754,70.854413,3511,4,2,1,49,1986,Studio,Needs Renovation,2,2,0.64,4.95,1.78,6.98,96,60,9831101
651,Anand - Sector 19,Anand,Gujarat,22.548909,72.933671,4509,3,1,2,136,2021,Apartment,New,1,1,4.56,2.71,1.06,4.84,165,68,13942302
652,Gandhinagar - Sector 15,Gandhinagar,Gujarat,23.223632,72.639549,1975,5,2,2,142,2004,Studio,Good,0,5,3.61,1.06,1.62,9.75,71,94,7680368
653,Nadiad - Sector 15,Nadiad,Gujarat,22.704022,72.864841,2962,1,3,2,71,2021,Villa,New,2,5,0.92,2.2,1.95,2.35,155,83,9183228
654,Nadiad - Sector 15,Nadiad,Gujarat,22.710668,72.879815,2559,2,4,2,120,2000,Independent House,Good,0,4,3.75,3.17,2.32,1.42,149,98,8146068
655,Porbandar - Sector 16,Porbandar,Gujarat,21.630692,69.627049,4186,3,1,3,128,2016,Apartment,Good,0,9,2.47,3.52,0.64,9.49,168,84,9876039
656,Veraval - Sector 9,Veraval,Gujarat,20.924324,70.348979,4188,2,4,1,109,2024,Independent House,New,1,10,0.75,2.62,4.04,8.04,179,77,9522023
657,Godhra - Sector 17,Godhra,Gujarat,22.763383,73.614107,2548,1,1,3,38,2009,Penthouse,Good,2,6,3.46,1.84,2.88,9.22,70,99,5991302
658,Dwarka - Sector 11,Dwarka,Gujarat,22.253364,68.952974,2226,4,2,2,86,1996,Farmhouse,Needs Renovation,0,6,0.54,2.97,1.82,9.12,128,77,5078465
659,Morbi - Sector 13,Morbi,Gujarat,22.811727,70.846998,3614,5,2,3,38,1999,Independent House,Needs Renovation,1,1,0.72,4.11,3.39,4.41,50,87,11269738
660,Morbi - Sector 12,Morbi,Gujarat,22.821031,70.823633,3188,2,2,3,103,2022,Independent House,New,2,4,1.59,4.39,2.57,8.31,136,62,8267923
661,Morbi - Sector 3,Morbi,Gujarat,22.828354,70.841072,2198,5,4,3,59,2019,Apartment,New,2,3,2.7,4.86,3.34,4.89,136,71,6168033
662,Porbandar - Sector 12,Porbandar,Gujarat,21.660222,69.640211,2606,5,2,3,88,2018,Villa,New,1,4,4.07,1.05,4.68,1.01,134,63,7739230
663,Junagadh - Sector 7,Junagadh,Gujarat,21.522426,70.440465,3425,4,4,3,79,2023,Apartment,New,2,9,3.35,0.56,1.54,8.24,57,86,10790032
664,Ahmedabad - Sector 9,Ahmedabad,Gujarat,23.021457,72.564312,1073,5,3,3,55,1985,Farmhouse,Needs Renovation,1,9,3.81,1.08,3.3,2.67,82,80,5128278
665,Navsari - Sector 17,Navsari,Gujarat,20.934322,72.954699,1289,1,2,3,184,2014,Independent House,Good,1,8,4.02,1.83,4.68,1.01,96,71,4338527
666,Porbandar - Sector 2,Porbandar,Gujarat,21.637927,69.642003,813,3,1,1,110,2015,Penthouse,Good,3,8,2.83,4.57,1.9,1.52,175,62,2276172
667,Surat - Sector 18,Surat,Gujarat,21.189134,72.831946,3226,3,4,3,169,2019,Farmhouse,New,3,8,4.63,3.02,0.94,1.06,140,71,13577717
668,Bhavnagar - Sector 6,Bhavnagar,Gujarat,21.770881,72.138744,4031,2,3,1,85,1982,Studio,Needs Renovation,0,1,4.0,2.24,1.24,8.74,193,76,11274436
669,Nadiad - Sector 1,Nadiad,Gujarat,22.706411,72.856587,4122,4,1,1,179,1983,Farmhouse,Needs Renovation,1,3,0.75,0.75,4.28,3.68,157,77,12393524
670,Vadodara - Sector 2,Vadodara,Gujarat,22.326825,73.184218,1150,2,1,1,173,1997,Row House,Needs Renovation,3,4,1.14,0.89,0.89,4.56,95,94,4540001
671,Jamnagar - Sector 5,Jamnagar,Gujarat,22.482471,70.0746,785,1,2,1,167,1988,Independent House,Needs Renovation,2,4,2.89,3.45,4.23,5.15,145,62,2347971
672,Veraval - Sector 15,Veraval,Gujarat,20.915687,70.375553,3666,4,3,3,170,1980,Row House,Needs Renovation,2,7,4.9,3.67,0.83,5.02,129,97,9479250
673,Veraval - Sector 14,Veraval,Gujarat,20.894457,70.364119,3229,5,2,1,75,1985,Penthouse,Needs Renovation,1,3,0.77,0.82,3.91,9.44,64,87,8090693
674,Dwarka - Sector 20,Dwarka,Gujarat,22.24298,68.973757,4273,5,2,1,33,2025,Studio,New,2,10,3.06,1.31,0.96,2.18,85,97,11965849
675,Bharuch - Sector 15,Bharuch,Gujarat,21.694306,72.994918,2498,3,1,1,174,2018,Villa,New,3,7,1.11,3.09,1.81,8.16,117,86,7290744
676,Gandhinagar - Sector 9,Gandhinagar,Gujarat,23.210877,72.618887,1160,1,4,1,48,2018,Independent House,New,3,4,4.42,3.57,3.6,6.49,130,55,4566670
677,Valsad - Sector 19,Valsad,Gujarat,20.589444,72.920982,1074,3,4,2,105,2022,Villa,New,1,2,1.48,3.04,4.54,7.28,127,58,2923968
678,Ahmedabad - Sector 14,Ahmedabad,Gujarat,23.029379,72.579597,595,2,3,1,56,2023,Farmhouse,New,0,5,3.36,0.78,3.27,4.43,118,51,2630614
679,Bhavnagar - Sector 13,Bhavnagar,Gujarat,21.756213,72.16744,1080,4,1,2,151,2024,Independent House,New,0,5,1.16,2.44,2.32,3.76,80,78,3859301
680,Rajkot - Sector 6,Rajkot,Gujarat,22.285051,70.79059,578,5,4,2,46,2021,Penthouse,New,1,3,4.66,2.44,3.97,6.28,114,53,2015042
681,Morbi - Sector 19,Morbi,Gujarat,22.834181,70.833276,1965,1,3,3,22,2009,Penthouse,Good,2,4,0.58,3.75,3.78,1.94,149,72,5786399
682,Nadiad - Sector 15,Nadiad,Gujarat,22.708803,72.880434,996,2,4,2,182,1984,Row House,Needs Renovation,0,9,1.39,4.82,1.78,7.82,66,79,3021367
683,Rajkot - Sector 11,Rajkot,Gujarat,22.314443,70.811463,1655,4,3,2,149,2021,Villa,New,0,3,0.7,4.78,1.18,9.2,168,53,5056197
684,Anand - Sector 9,Anand,Gujarat,22.575358,72.934488,997,4,3,3,195,1994,Farmhouse,Needs Renovation,3,5,3.18,0.62,1.34,3.08,188,56,3114748
685,Mehsana - Sector 20,Mehsana,Gujarat,23.601256,72.385416,3272,4,4,1,39,2023,Row House,New,1,7,4.3,1.76,1.38,1.59,128,70,10221075
686,Palanpur - Sector 17,Palanpur,Gujarat,24.162539,72.456481,2461,1,2,1,63,2024,Villa,New,3,7,0.86,1.52,1.59,4.74,66,50,7074275
687,Gandhinagar - Sector 13,Gandhinagar,Gujarat,23.197449,72.652264,4760,1,4,2,45,2025,Studio,New,3,2,0.58,2.88,3.26,1.72,151,84,20291550
688,Anand - Sector 15,Anand,Gujarat,22.578957,72.94648,3894,5,3,2,45,2020,Villa,New,0,5,3.37,4.56,1.83,1.86,138,88,13250221
689,Bhavnagar - Sector 16,Bhavnagar,Gujarat,21.744925,72.166411,1109,5,4,2,43,2004,Row House,Good,1,9,1.2,0.68,0.94,7.79,189,54,3188945
690,Godhra - Sector 11,Godhra,Gujarat,22.770631,73.632367,3860,5,1,3,36,2024,Apartment,New,1,10,2.22,3.78,0.72,1.72,187,81,9393702
691,Veraval - Sector 18,Veraval,Gujarat,20.913258,70.370129,2326,5,1,2,48,2019,Apartment,New,2,7,3.92,4.17,1.11,9.19,80,75,5763788
692,Palanpur - Sector 11,Palanpur,Gujarat,24.176455,72.435175,3941,4,2,1,106,2011,Penthouse,Good,2,4,0.51,3.83,3.77,4.51,166,56,10167105
693,Godhra - Sector 1,Godhra,Gujarat,22.763302,73.630789,3988,4,1,1,69,1984,Row House,Needs Renovation,2,1,1.44,1.64,3.43,3.32,97,76,10422344
694,Mehsana - Sector 19,Mehsana,Gujarat,23.574335,72.364008,1333,5,2,2,38,2023,Row House,New,3,8,4.78,3.31,1.75,4.7,181,57,3659687
695,Valsad - Sector 7,Valsad,Gujarat,20.615658,72.925092,4718,3,1,3,130,2012,Studio,Good,2,4,1.92,4.11,1.14,1.12,140,91,14478062
696,Palanpur - Sector 19,Palanpur,Gujarat,24.161481,72.456132,1591,2,3,3,181,1984,Apartment,Needs Renovation,1,10,2.39,4.12,3.54,3.47,72,99,4671540
697,Godhra - Sector 10,Godhra,Gujarat,22.768977,73.601921,1832,1,3,1,128,1994,Independent House,Needs Renovation,3,8,2.23,2.79,4.31,1.85,77,70,5047951
698,Veraval - Sector 10,Veraval,Gujarat,20.889802,70.348893,4898,3,1,2,109,1987,Studio,Needs Renovation,1,2,2.3,3.57,4.35,1.75,82,63,14318671
699,Veraval - Sector 10,Veraval,Gujarat,20.905462,70.361448,4148,3,4,1,88,1984,Farmhouse,Needs Renovation,3,6,1.15,3.8,4.43,4.29,98,73,11287569
700,Anand - Sector 17,Anand,Gujarat,22.561938,72.919487,2601,4,4,1,40,2025,Penthouse,New,2,4,4.95,2.74,0.78,1.11,187,53,8477441
701,Morbi - Sector 20,Morbi,Gujarat,22.815381,70.831847,3326,3,2,2,64,2016,Penthouse,Good,3,5,0.86,1.45,4.8,6.14,144,51,8990775
702,Mehsana - Sector 17,Mehsana,Gujarat,23.572996,72.372359,894,2,2,1,186,1997,Penthouse,Needs Renovation,2,7,4.01,3.28,3.57,4.57,133,88,2605739
703,Gandhinagar - Sector 8,Gandhinagar,Gujarat,23.212588,72.621856,3641,1,3,3,196,2017,Studio,Good,2,4,3.88,0.88,4.24,2.36,194,82,14539879
704,Vadodara - Sector 19,Vadodara,Gujarat,22.325162,73.179231,1725,2,2,2,172,2019,Farmhouse,New,0,1,4.38,2.66,2.34,1.98,97,63,7180757
705,Ahmedabad - Sector 16,Ahmedabad,Gujarat,23.0105,72.583037,3391,2,1,1,84,2019,Villa,New,1,6,1.22,3.91,2.25,5.55,94,91,15021746
706,Ahmedabad - Sector 4,Ahmedabad,Gujarat,23.015851,72.55644,4716,5,2,1,183,1998,Row House,Needs Renovation,2,2,1.47,3.31,1.64,3.64,71,65,22342183
707,Vadodara - Sector 10,Vadodara,Gujarat,22.302479,73.18978,4134,4,2,2,84,2000,Farmhouse,Good,1,5,1.78,4.4,3.41,3.07,118,70,16427097
708,Porbandar - Sector 5,Porbandar,Gujarat,21.6604,69.615005,1841,5,4,1,34,2009,Penthouse,Good,2,10,2.05,3.64,4.24,9.91,198,83,4143451
709,Surat - Sector 18,Surat,Gujarat,21.168144,72.828327,2740,4,4,3,135,1988,Row House,Needs Renovation,2,9,2.99,4.38,3.8,6.38,142,94,10254713
710,Mehsana - Sector 5,Mehsana,Gujarat,23.603303,72.363691,617,2,2,1,134,2009,Apartment,Good,1,1,0.95,3.03,4.88,3.21,51,95,2027384
711,Vadodara - Sector 10,Vadodara,Gujarat,22.306859,73.162722,2981,1,1,2,133,2013,Villa,Good,3,2,1.17,2.53,1.48,6.9,163,61,10323713
712,Valsad - Sector 8,Valsad,Gujarat,20.606301,72.927193,4381,4,2,1,38,1982,Farmhouse,Needs Renovation,2,8,4.47,1.93,1.24,3.17,102,69,13449204
713,Valsad - Sector 6,Valsad,Gujarat,20.612963,72.925557,4097,2,4,3,42,2018,Apartment,New,1,5,0.88,1.85,0.88,7.4,110,61,11339357
714,Ahmedabad - Sector 11,Ahmedabad,Gujarat,23.003066,72.567552,4930,2,2,3,75,2005,Row House,Good,2,9,1.07,4.24,1.04,9.88,60,99,20451651
715,Dwarka - Sector 15,Dwarka,Gujarat,22.256518,68.958919,3653,3,1,2,199,2010,Independent House,Good,3,1,3.02,2.24,4.7,1.14,94,90,10349307
716,Godhra - Sector 14,Godhra,Gujarat,22.760225,73.627314,4601,3,3,3,82,2023,Penthouse,New,2,10,0.5,2.34,1.48,5.28,137,81,11009219
717,Bharuch - Sector 19,Bharuch,Gujarat,21.692278,72.990218,3028,5,2,1,130,1999,Independent House,Needs Renovation,1,6,4.84,1.25,3.18,2.61,155,67,9579136
718,Palanpur - Sector 7,Palanpur,Gujarat,24.160084,72.447458,3703,5,4,3,67,1988,Apartment,Needs Renovation,2,6,0.55,4.56,1.5,6.43,117,89,9687481
719,Anand - Sector 12,Anand,Gujarat,22.572172,72.914972,2548,5,2,3,135,2024,Studio,New,0,4,3.57,2.23,1.89,8.07,174,72,7236327
720,Bharuch - Sector 20,Bharuch,Gujarat,21.689902,72.997378,3393,5,4,3,196,2024,Apartment,New,3,4,2.52,1.36,4.87,7.92,138,87,9722858
721,Gandhinagar - Sector 18,Gandhinagar,Gujarat,23.19876,72.618103,862,1,3,3,163,1986,Penthouse,Needs Renovation,3,10,0.66,3.38,3.0,7.62,90,50,3457346
722,Ahmedabad - Sector 6,Ahmedabad,Gujarat,23.04193,72.57973,4869,4,3,1,123,1997,Studio,Needs Renovation,1,5,2.1,1.01,0.94,7.18,178,100,18851718
723,Bhavnagar - Sector 10,Bhavnagar,Gujarat,21.752713,72.148875,4431,4,3,2,77,1995,Independent House,Needs Renovation,2,4,2.52,4.75,4.37,7.95,159,56,13162640
724,Veraval - Sector 7,Veraval,Gujarat,20.895685,70.354117,3258,2,1,1,134,1999,Independent House,Needs Renovation,3,1,4.11,2.8,4.89,2.15,64,96,9630588
725,Nadiad - Sector 17,Nadiad,Gujarat,22.708584,72.871426,4735,5,3,3,172,2003,Penthouse,Good,0,10,3.95,4.71,3.46,1.37,82,75,16276373
726,Nadiad - Sector 14,Nadiad,Gujarat,22.698383,72.867476,4573,1,3,3,145,2022,Apartment,New,1,8,4.62,4.6,1.27,1.92,114,75,14999960
727,Palanpur - Sector 19,Palanpur,Gujarat,24.164723,72.418709,2158,4,4,3,109,2022,Independent House,New,0,7,2.63,4.27,2.56,1.99,127,74,6150441
728,Navsari - Sector 19,Navsari,Gujarat,20.950392,72.941643,3839,1,2,2,112,2003,Independent House,Good,0,2,0.94,2.84,3.9,7.34,62,92,11674959
729,Bhavnagar - Sector 4,Bhavnagar,Gujarat,21.765291,72.141814,759,4,1,1,165,2001,Independent House,Good,2,2,4.56,4.02,2.24,4.13,131,56,2541379
730,Morbi - Sector 14,Morbi,Gujarat,22.833698,70.825723,2659,5,3,3,103,1990,Penthouse,Needs Renovation,3,1,2.27,2.81,3.04,1.21,166,77,7790183
731,Bharuch - Sector 15,Bharuch,Gujarat,21.722673,72.979369,2498,1,2,3,116,2003,Studio,Good,2,1,3.86,2.06,1.16,9.53,82,91,7331543
732,Surat - Sector 18,Surat,Gujarat,21.188894,72.837038,4292,3,2,3,139,2012,Apartment,Good,2,7,3.92,1.41,3.23,4.04,151,73,16747401
733,Rajkot - Sector 3,Rajkot,Gujarat,22.294118,70.822044,3193,4,2,3,129,2021,Villa,New,1,9,1.83,4.32,1.53,7.81,139,66,10438884
734,Mehsana - Sector 14,Mehsana,Gujarat,23.593596,72.351513,2915,4,1,1,51,2020,Apartment,New,0,8,1.73,2.75,2.41,3.53,125,66,8771038
735,Bhavnagar - Sector 9,Bhavnagar,Gujarat,21.755528,72.16958,2998,2,3,1,182,1989,Apartment,Needs Renovation,0,9,2.01,3.5,1.7,1.76,141,67,10435454
736,Rajkot - Sector 8,Rajkot,Gujarat,22.299026,70.782322,1632,3,2,2,54,2020,Studio,New,2,8,1.89,4.73,3.26,1.86,121,100,6215236
737,Vadodara - Sector 11,Vadodara,Gujarat,22.290837,73.184739,2811,3,3,2,55,2009,Villa,Good,2,1,2.12,2.42,1.87,5.11,118,79,10684403
738,Veraval - Sector 2,Veraval,Gujarat,20.890069,70.353542,2719,4,2,2,123,2024,Studio,New,3,9,4.16,3.07,4.1,2.66,165,60,7093619
739,Dwarka - Sector 12,Dwarka,Gujarat,22.236241,68.957773,2317,1,4,3,48,2022,Independent House,New,3,5,4.13,3.69,4.43,7.37,127,88,5518684
740,Ahmedabad - Sector 20,Ahmedabad,Gujarat,23.025192,72.552227,4909,5,2,1,178,2013,Penthouse,Good,0,4,2.37,1.42,1.01,9.09,98,89,19926073
741,Rajkot - Sector 5,Rajkot,Gujarat,22.309892,70.790665,1303,1,4,2,55,2001,Penthouse,Good,2,2,4.1,1.9,2.71,1.5,72,96,5278088
742,Dwarka - Sector 14,Dwarka,Gujarat,22.237402,68.966435,4810,4,1,2,145,1989,Independent House,Needs Renovation,1,1,2.12,2.49,4.49,9.34,174,97,10338855
743,Bhavnagar - Sector 10,Bhavnagar,Gujarat,21.782762,72.159137,4100,1,1,2,71,2016,Villa,Good,0,6,4.24,0.84,4.79,5.8,104,76,13639342
744,Porbandar - Sector 9,Porbandar,Gujarat,21.640135,69.617684,4561,1,3,3,53,2020,Row House,New,3,6,1.49,4.94,2.53,9.01,178,68,10757413
745,Bharuch - Sector 18,Bharuch,Gujarat,21.691222,73.00166,4750,4,1,3,37,2022,Farmhouse,New,0,1,2.6,1.11,2.63,3.93,183,68,14124106
746,Vadodara - Sector 17,Vadodara,Gujarat,22.317632,73.177404,3859,4,4,1,76,2022,Studio,New,0,2,4.39,3.15,4.96,4.62,52,80,15937450
747,Bharuch - Sector 15,Bharuch,Gujarat,21.702383,72.993726,4636,3,2,1,83,2006,Penthouse,Good,1,9,4.14,3.46,2.04,8.73,152,66,12817426
748,Bhavnagar - Sector 4,Bhavnagar,Gujarat,21.781728,72.138699,2660,4,3,3,176,1981,Penthouse,Needs Renovation,0,3,3.46,3.8,2.58,2.7,84,78,9680940
749,Bharuch - Sector 13,Bharuch,Gujarat,21.690597,73.007901,3690,5,3,3,120,2025,Penthouse,New,1,6,4.11,2.84,2.52,8.63,67,89,11251764
750,Gandhinagar - Sector 2,Gandhinagar,Gujarat,23.219091,72.649273,1339,3,1,2,85,2003,Apartment,Good,1,8,4.22,3.27,0.8,3.55,178,77,5317058
751,Anand - Sector 11,Anand,Gujarat,22.574425,72.926716,1716,2,2,2,183,2007,Apartment,Good,3,9,2.77,3.97,4.33,9.97,150,94,4787796
752,Ahmedabad - Sector 7,Ahmedabad,Gujarat,23.033567,72.554355,2761,5,1,3,98,2019,Villa,New,1,10,2.41,2.49,3.28,6.19,107,87,11881842
753,Godhra - Sector 15,Godhra,Gujarat,22.776658,73.623329,2736,2,4,2,97,1986,Villa,Needs Renovation,3,7,2.85,3.66,4.82,3.55,97,87,7115103
754,Bharuch - Sector 9,Bharuch,Gujarat,21.713246,72.976989,4109,3,2,1,162,2002,Apartment,Good,3,6,4.81,3.36,4.54,5.75,57,97,13545286
755,Navsari - Sector 5,Navsari,Gujarat,20.928076,72.953439,2845,2,3,1,93,2018,Villa,New,1,4,3.29,1.71,1.56,3.03,177,100,8358267
756,Veraval - Sector 10,Veraval,Gujarat,20.90492,70.352061,2654,5,1,3,141,1989,Villa,Needs Renovation,3,7,2.02,1.46,4.58,7.79,157,58,6232865
757,Rajkot - Sector 15,Rajkot,Gujarat,22.304645,70.784878,4512,3,1,2,118,2002,Row House,Good,2,3,3.5,4.69,4.15,7.18,195,79,13997618
758,Godhra - Sector 11,Godhra,Gujarat,22.774208,73.616689,4665,1,2,1,36,2012,Farmhouse,Good,3,4,2.94,0.81,3.84,1.27,137,96,12163275
759,Junagadh - Sector 14,Junagadh,Gujarat,21.512419,70.448674,1306,2,3,2,177,2003,Studio,Good,0,9,3.23,4.95,4.72,1.29,69,80,4738064
760,Bhavnagar - Sector 11,Bhavnagar,Gujarat,21.770676,72.139673,1573,2,2,1,175,2022,Apartment,New,3,7,3.54,4.25,4.41,7.05,85,71,5192688
761,Gandhinagar - Sector 15,Gandhinagar,Gujarat,23.196565,72.634524,4533,5,4,3,151,1993,Farmhouse,Needs Renovation,3,6,1.73,4.7,2.84,9.12,112,67,17113660
762,Porbandar - Sector 19,Porbandar,Gujarat,21.657273,69.638378,2162,1,2,1,99,2023,Farmhouse,New,3,3,4.68,2.69,1.45,2.19,89,69,6591600
763,Nadiad - Sector 7,Nadiad,Gujarat,22.710178,72.878037,931,5,1,2,161,1998,Row House,Needs Renovation,3,6,0.84,0.61,1.83,7.17,50,100,2916836
764,Palanpur - Sector 6,Palanpur,Gujarat,24.163865,72.430395,1556,2,3,1,186,2023,Studio,New,3,9,4.79,2.29,4.98,1.07,188,82,4203874
765,Mehsana - Sector 7,Mehsana,Gujarat,23.590781,72.363927,2306,4,1,3,53,2006,Penthouse,Good,1,3,1.97,0.53,1.85,5.35,62,94,7146860
766,Veraval - Sector 12,Veraval,Gujarat,20.888359,70.378784,3774,5,2,3,140,2018,Apartment,New,1,3,3.83,4.55,4.95,7.36,152,84,9006558
767,Anand - Sector 8,Anand,Gujarat,22.581054,72.928115,653,3,3,2,182,2018,Studio,New,1,3,3.22,3.38,1.75,7.86,165,51,1884117
768,Veraval - Sector 19,Veraval,Gujarat,20.912559,70.372279,1807,5,3,3,199,1983,Studio,Needs Renovation,1,10,3.77,2.96,1.3,5.52,176,73,4371133
769,Palanpur - Sector 3,Palanpur,Gujarat,24.167086,72.450806,584,4,2,1,74,1982,Villa,Needs Renovation,2,2,1.65,2.31,4.27,3.53,193,96,1489251
770,Ahmedabad - Sector 17,Ahmedabad,Gujarat,23.041819,72.582348,3928,4,3,3,92,2002,Apartment,Good,0,2,2.65,2.88,1.62,8.04,155,54,15319914
771,Navsari - Sector 20,Navsari,Gujarat,20.933623,72.938767,3422,3,3,3,138,2009,Penthouse,Good,0,8,1.0,3.69,2.42,4.76,104,94,10542028
772,Valsad - Sector 3,Valsad,Gujarat,20.612622,72.922137,3775,1,4,3,200,2024,Independent House,New,1,1,2.52,1.59,4.85,1.01,194,69,10881337
773,Palanpur - Sector 7,Palanpur,Gujarat,24.18862,72.431763,1157,4,3,3,22,2016,Independent House,Good,3,4,2.32,3.73,1.95,4.26,166,84,3001265
774,Nadiad - Sector 11,Nadiad,Gujarat,22.673064,72.844303,3998,4,1,3,57,2019,Independent House,New,2,6,4.26,3.35,3.97,5.95,106,81,12123190
775,Godhra - Sector 3,Godhra,Gujarat,22.773839,73.609169,786,3,3,1,68,2025,Independent House,New,0,4,0.88,3.37,2.15,4.78,153,92,1866500
776,Junagadh - Sector 6,Junagadh,Gujarat,21.502233,70.465796,4662,3,3,3,155,2005,Penthouse,Good,0,5,2.71,4.57,3.9,2.74,175,80,14541523
777,Godhra - Sector 1,Godhra,Gujarat,22.757158,73.630317,1619,3,3,1,152,2005,Studio,Good,3,1,3.42,4.47,1.94,1.37,97,77,4407888
778,Veraval - Sector 12,Veraval,Gujarat,20.905468,70.346877,760,5,3,2,94,1983,Apartment,Needs Renovation,2,6,0.79,2.59,4.2,2.02,90,53,2190075
779,Vadodara - Sector 20,Vadodara,Gujarat,22.290106,73.175242,1465,5,3,2,195,1998,Independent House,Needs Renovation,0,6,3.33,0.51,1.76,7.94,98,78,5335617
780,Bharuch - Sector 3,Bharuch,Gujarat,21.704354,73.00286,3937,3,4,2,187,2017,Penthouse,Good,0,8,3.27,3.36,3.45,2.43,50,85,14055595
781,Navsari - Sector 15,Navsari,Gujarat,20.956164,72.962326,525,4,2,1,75,1991,Independent House,Needs Renovation,0,5,1.55,4.46,2.6,8.96,77,68,1511408
782,Nadiad - Sector 6,Nadiad,Gujarat,22.693375,72.854093,1606,1,3,2,121,2012,Row House,Good,2,9,0.6,0.51,1.38,2.37,145,100,5035968
783,Valsad - Sector 18,Valsad,Gujarat,20.597059,72.9223,2448,3,2,1,154,1986,Farmhouse,Needs Renovation,3,10,1.45,2.64,0.52,2.79,89,83,7685757
784,Nadiad - Sector 20,Nadiad,Gujarat,22.695733,72.849671,1166,3,2,3,143,2022,Row House,New,3,1,1.31,1.77,1.49,4.57,73,72,3781044
785,Navsari - Sector 9,Navsari,Gujarat,20.940789,72.954474,2003,1,4,2,200,2021,Villa,New,2,7,1.99,2.82,3.7,9.83,196,96,4916459
786,Palanpur - Sector 7,Palanpur,Gujarat,24.16945,72.424506,2148,5,3,3,76,2003,Penthouse,Good,0,1,4.63,2.49,3.55,7.7,141,69,5307337
787,Dwarka - Sector 8,Dwarka,Gujarat,22.243771,68.978649,2632,2,3,1,95,2012,Farmhouse,Good,1,8,4.24,1.38,3.86,2.67,96,51,7207270
788,Veraval - Sector 3,Veraval,Gujarat,20.925442,70.362013,4461,2,3,3,138,2024,Independent House,New,1,10,4.85,3.14,4.99,5.22,138,96,11364949
789,Ahmedabad - Sector 9,Ahmedabad,Gujarat,23.03116,72.562502,3104,5,2,2,28,2005,Row House,Good,3,10,4.88,0.89,1.4,5.33,165,94,12735524
790,Gandhinagar - Sector 15,Gandhinagar,Gujarat,23.216212,72.628009,2861,5,1,1,85,2003,Studio,Good,0,5,3.91,1.16,3.03,8.21,101,56,11178493
791,Bharuch - Sector 2,Bharuch,Gujarat,21.705639,73.015114,2823,3,3,1,150,1986,Independent House,Needs Renovation,1,8,1.98,3.34,4.16,1.78,118,88,9484921
792,Nadiad - Sector 15,Nadiad,Gujarat,22.676031,72.843779,2490,1,4,1,147,2019,Villa,New,3,3,3.62,4.21,3.18,6.07,110,74,7496202
793,Ahmedabad - Sector 5,Ahmedabad,Gujarat,23.026318,72.571069,2500,1,2,3,22,2018,Apartment,New,2,5,2.63,3.64,1.01,7.74,63,82,10889345
794,Bhavnagar - Sector 1,Bhavnagar,Gujarat,21.744717,72.138005,4017,5,3,1,73,1998,Villa,Needs Renovation,1,3,4.19,3.34,4.86,6.05,120,84,13050365
